dataset,hardware,vmaf_version,clip,complexity,codec,profile,encoder_kind,rung,resolution_p,target_kbps,achieved_kbps,vmaf,wh_per_min,delta_w_watts,n,confidence,source_file,notes
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),av1,cpu,cpu,ladder,360,400,318.0,94.94,0.1548,60.57,5,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",meridian_120s,low (SI~13/TI~2),av1,gpu_baseline,gpu,ladder,360,400,420.3,93.46,0.0851,53.99,8,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,720,2800,3132.3,92.67,0.2174,66.89,4,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,720,2800,2818.1,86.73,0.1344,81.81,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,540,1600,1770.8,92.21,0.1752,68.55,5,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,540,1600,1612.8,86.55,0.1309,79.71,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,480,1100,1216.1,91.33,0.1724,71.48,5,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,480,1100,1110.0,82.81,0.1215,74.32,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,360,800,875.9,92.19,0.1417,65.95,6,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,360,800,809.3,82.71,0.1159,71.26,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,720,1700,2030.1,91.11,0.4024,63.53,2,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,720,1700,1596.7,83.59,0.127,77.28,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,540,950,1117.9,90.11,0.3249,67.48,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,540,950,894.2,83.2,0.1254,77.43,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,480,650,757.3,88.98,0.2738,65.42,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,480,650,619.9,79.08,0.1235,76.27,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,360,500,584.8,90.5,0.2296,66.37,4,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,360,500,485.4,79.33,0.1272,77.82,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,ladder,720,1400,1396.2,94.09,0.3115,65.97,3,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
clean_abr_ladder_typical_2026-09-06,RTX 5080 NVENC,"v0.6.1 (default model, explicit override 2026-09-06)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,ladder,720,1400,1447.0,85.27,0.139,85.0,7,Repeatable,results/calibration/_staging/encode_parity_CLEAN_nvenc_24c_2026-09-06.json,"fixed ABR-ladder rung (typical per-resolution bitrate); pass 1 of 3; clean protocol: active wait-for-idle (not a flat 10s sleep), baseline_elevated persisted, page cache evicted per row"
